source_port,destination_port,protocol,duration,packet_count,bytes_sent,bytes_received,bytes_per_packet,anomaly_score,anomaly_label,freq_count,rarity_flag,final_anomaly
23729,110,0,2.5092526993632944,51,6728,4484,131.92156862745097,0.14235372246116323,1,1,True,0
39371,32356,0,39.41744660259965,146,590628,3527,4045.3972602739727,-0.17634505309681903,-1,1,True,1
38020,993,1,2.8104503946720736,45,2174,11720,48.31111111111111,0.09885316185666387,1,1,True,0
20854,22,1,0.7499998808940058,94,4692,2702,49.91489361702128,0.10640361497573614,1,1,True,0
63162,110,1,0.1098899892176296,59,4523,12486,76.66101694915254,0.06522297534743543,1,1,True,0
61336,143,0,4.290779972158135,61,3544,803,58.09836065573771,0.0996450681827078,1,1,True,0
21387,22,0,4.46747384397506,69,1617,2134,23.43478260869565,0.13066180124832666,1,1,True,0
20775,993,0,1.943168949125188,10,5028,13725,502.8,0.07069324749721029,1,1,True,0
34242,143,1,0.2389584454623736,94,1993,6111,21.20212765957447,0.10322834825071803,1,1,True,0
29501,110,1,2.2078678687651787,45,2113,4550,46.95555555555556,0.12542700264270407,1,1,True,0
2077,80,0,0.7189218340433526,17,6858,13397,403.4117647058824,0.053677998594598264,1,1,True,0
49278,993,0,4.962611040993796,94,3339,7446,35.52127659574468,0.10373466935573383,1,1,True,0
60828,25,0,4.197359194556371,96,1361,12575,14.177083333333334,0.08220048354291504,1,1,True,0
57157,22,1,3.7495999263326696,37,4052,5182,109.51351351351352,0.11099189077799576,1,1,True,0
40846,993,0,0.2995720860820769,52,8714,13207,167.57692307692307,0.09588614127220507,1,1,True,0
62552,993,0,2.663254932320265,81,9338,11255,115.28395061728396,0.09252193340835418,1,1,True,0
24472,23,0,0.8080423157984363,21,940,1317,44.76190476190476,0.136628323769166,1,1,True,0
33054,443,0,4.721686368346564,41,8327,2939,203.09756097560972,0.13131982092277777,1,1,True,0
48821,3389,0,1.7407383151777809,39,1606,874,41.17948717948718,0.10500665880319326,1,1,True,0
42276,53,1,1.872560628629565,67,8083,11859,120.64179104477611,0.11149952375647948,1,1,True,0
10054,22,0,2.056036814752136,63,9591,5972,152.23809523809524,0.12381413037069,1,1,True,0
42483,25,1,4.468252920787658,38,508,7770,13.36842105263158,0.09708185095770316,1,1,True,0
21229,57151,0,37.992404017568006,293,193480,2648,660.3412969283277,-0.1405043185948075,-1,1,True,1
48162,995,1,4.7482152343782165,45,1291,8086,28.68888888888889,0.07164703784831755,1,1,True,0
64489,993,0,3.026027428008827,9,5539,10160,615.4444444444445,0.05297154466522819,1,1,True,0
34116,110,0,0.3430577931791588,55,9384,7334,170.61818181818182,0.12128415232717005,1,1,True,0
26501,22,2,4.190027189103401,71,6571,9968,92.54929577464787,0.06064708210428493,1,1,True,0
52357,443,0,4.280474310621145,34,5950,11411,175.0,0.11036150599037131,1,1,True,0
14247,25,0,0.3839963248764709,93,6273,6362,67.45161290322581,0.1219238957627401,1,1,True,0
34644,25,0,4.912763944435677,26,7819,2687,300.7307692307692,0.12006530301327079,1,1,True,0
26347,25,1,2.3417016368517825,94,969,13408,10.308510638297872,0.08330314296972219,1,1,True,0
16733,22,0,0.2581800632944901,19,7114,9256,374.42105263157896,0.1046079002459045,1,1,True,0
9122,143,0,2.651105437715628,28,8522,2824,304.35714285714283,0.11079274878848772,1,1,True,0
50130,143,2,4.341952951701546,40,5445,14941,136.125,0.03252129591134928,1,1,True,0
24636,60536,0,0.0648462224772653,1,94,43,94.0,-0.026746097950262504,1,1,True,0
10387,80,0,0.7129251877408831,77,824,11574,10.7012987012987,0.1006575417515202,1,1,True,0
56204,53,1,1.4790207521410077,16,850,12190,53.125,0.08344016451599578,1,1,True,0
33548,53,0,2.3504126879676748,18,278,7050,15.444444444444445,0.13578197711698914,1,1,True,0
9616,23,0,2.6389868434047887,50,3042,7135,60.84,0.12816833766819624,1,1,True,0
13961,110,1,0.8693763795381493,66,9679,11680,146.65151515151516,0.07901700048172206,1,1,True,0
56173,59400,4,8.688946847704415,129,16334,7250,126.62015503875968,-0.126800604094504,-1,1,True,1
53813,58534,3,7.782217851170715,83,9753,9925,117.50602409638554,-0.08157901238984655,1,1,True,0
12489,25,0,0.6656121161069946,77,2404,13157,31.22077922077922,0.10746364824800575,1,1,True,0
6749,443,0,3.7931189653425528,51,2663,2514,52.21568627450981,0.1212684770797246,1,1,True,0
32270,995,0,0.4923554082992857,99,5869,10301,59.28282828282829,0.11411397122134442,1,1,True,0
41556,25213,0,0.0133538640940251,4,60,40,15.0,0.04974209598445334,1,1,True,0
29247,143,1,2.492975681843465,14,496,7362,35.42857142857143,0.11111390772721974,1,1,True,0
14681,24565,0,0.0119393827448976,3,96,43,32.0,0.04365112933850429,1,1,True,0
27626,995,0,4.598578642288869,86,6462,11280,75.13953488372093,0.11198263599076308,1,1,True,0
23512,23542,0,59.77056305902048,444,763768,1448,1720.1981981981985,-0.19734950670914775,-1,1,True,1
51696,143,0,1.385030205345887,50,3753,11696,75.06,0.1272680400049332,1,1,True,0
41767,53627,3,8.86851112275523,63,7066,5348,112.15873015873017,-0.08257447850634247,1,1,True,0
33941,995,0,0.8471540071124604,69,9336,7059,135.30434782608697,0.1163404475359181,1,1,True,0
51502,993,0,1.541109757859572,95,2378,11303,25.03157894736842,0.10676646771621823,1,1,True,0
2505,995,1,2.560322247379259,74,6312,5895,85.29729729729729,0.0892034089831521,1,1,True,0
28948,80,0,3.156434268251894,29,843,4119,29.06896551724138,0.1449663758455984,1,1,True,0
58721,25,0,3.836211064066506,54,9059,7540,167.75925925925927,0.11691599753756654,1,1,True,0
50517,23,1,1.1760986585131945,96,569,7194,5.927083333333333,0.09748255066698852,1,1,True,0
36441,53,0,0.9219431315734126,17,3270,7369,192.35294117647055,0.12875381474823122,1,1,True,0
37051,143,0,3.27855025566805,47,9265,734,197.12765957446808,0.12535880660545123,1,1,True,0
3952,80,0,0.2479531898228038,8430,25482,681,3.022775800711744,-0.05149292813213513,1,1,True,0
52020,110,0,4.461192688967608,24,806,2191,33.583333333333336,0.11913010739611235,1,1,True,0
43922,443,1,0.8279253790298945,4964,48276,698,9.72522159548751,-0.020455449907423318,1,1,True,0
3143,3389,0,1.8788595239853847,46,1032,567,22.43478260869565,0.08426844743447676,1,1,True,0
45986,993,0,4.643500041771271,8,8232,2874,1029.0,0.056283932159527816,1,1,True,0
63149,443,0,2.1968150770428494,50,7516,7690,150.32,0.11446419221925058,1,1,True,0
4267,993,0,4.615325225402145,75,7630,11171,101.73333333333332,0.0888817299133568,1,1,True,0
19409,443,0,2.896172778779337,50,5448,10146,108.96,0.13808512507881093,1,1,True,0
19909,25,0,2.7112264854164163,11,5812,3028,528.3636363636364,0.11516598373195291,1,1,True,0
34349,110,1,2.005288814993907,96,3746,5325,39.020833333333336,0.11935751785251808,1,1,True,0
58944,110,0,1.3962412923562957,85,6604,9338,77.69411764705882,0.12094165874876178,1,1,True,0
8766,23,0,0.6954048230935035,46,1208,1669,26.26086956521739,0.11719236263315813,1,1,True,0
27112,23,0,1.8226351347377368,38,3077,3706,80.97368421052632,0.14534702805636657,1,1,True,0
5789,993,0,4.355834249028216,80,7904,4646,98.8,0.11039103573675446,1,1,True,0
8184,443,0,0.6071235496108226,22,5726,834,260.27272727272725,0.09611192936579976,1,2,True,0
12855,993,0,2.905426718037276,10,7567,1141,756.7,0.07922492052915692,1,1,True,0
1292,110,1,1.4228373282207294,76,4038,13307,53.13157894736842,0.06116395070872027,1,1,True,0
25323,23,0,1.6931925388604363,28,992,901,35.42857142857143,0.13725443529236098,1,1,True,0
23865,993,0,1.3634901154838015,59,2563,4438,43.440677966101696,0.14122729306575627,1,1,True,0
29485,53,0,1.543268681291806,67,7392,6733,110.32835820895522,0.140268529853397,1,1,True,0
45085,53131,4,9.156354654876884,158,19050,11059,120.56962025316456,-0.10858288006746508,1,1,True,0
16939,110,1,2.4679914323517727,91,8543,2483,93.87912087912088,0.11056204081772725,1,1,True,0
21136,3389,0,1.8019133618561487,32,1803,729,56.34375,0.11664901770438763,1,1,True,0
41397,25,1,1.0740491276092743,82,1906,12452,23.24390243902439,0.09624826056481467,1,1,True,0
47587,23,2,2.6406840410736696,88,2267,124,25.76136363636364,0.02465247585785868,1,1,True,0
14566,53697,0,0.0454633134947848,2,72,82,36.0,-0.005452839663442677,1,1,True,0
24352,80,1,4.1151786388613285,80,5274,993,65.925,0.09973441036897313,1,1,True,0
28927,25,0,1.0006355014876045,62,2692,3801,43.41935483870968,0.14647168007817762,1,1,True,0
58017,993,0,3.0061669466007697,23,7187,7447,312.4782608695652,0.1083843821817253,1,1,True,0
45546,22,0,0.4075864775786488,62,9005,12586,145.24193548387098,0.10399390453547358,1,1,True,0
34170,53,0,0.6518779506602872,95,5411,14371,56.95789473684211,0.10410971633703126,1,1,True,0
59183,995,0,3.695603275632703,23,7012,14941,304.8695652173913,0.06115786352574981,1,1,True,0
5608,50299,4,9.30173664970362,142,14424,8770,101.5774647887324,-0.10697235703993668,1,1,True,0
47277,23,0,3.813915701693141,69,8617,4845,124.8840579710145,0.1362043991510098,1,1,True,0
41048,25,0,2.786043437970522,34,7500,10534,220.58823529411765,0.13091220842134582,1,1,True,0
29632,995,0,2.4743500377222407,5,2689,10215,537.8,0.0818031939069297,1,1,True,0
60379,993,0,2.5064626038513507,21,9128,11073,434.6666666666667,0.07412197328175385,1,1,True,0
45713,25,0,1.213574050199646,69,127,6247,1.8405797101449275,0.1295834577449927,1,1,True,0
47000,443,0,0.3789210664945117,1068,86029,728,80.55149812734082,0.02452119330307223,1,1,True,0
59294,110,1,2.1807135751736992,69,971,10673,14.07246376811594,0.0878133691986201,1,1,True,0
61492,443,0,4.155798300514238,31,6237,476,201.1935483870968,0.0914390353205295,1,1,True,0
10417,22,0,2.424627651516335,24,9289,2637,387.0416666666667,0.10351326313731951,1,1,True,0
51093,25,0,3.1140073112800093,23,8461,12997,367.8695652173913,0.09465894316836548,1,1,True,0
24526,25,0,2.95831863475256,29,9064,3423,312.55172413793105,0.12963510506934123,1,1,True,0
34637,23,0,3.970419407443533,41,1057,11837,25.78048780487805,0.11522215851302836,1,1,True,0
17627,23070,0,39.77175821955862,461,510305,1307,1106.952277657267,-0.1505691459635904,-1,1,True,1
59497,993,2,4.241286239784008,16,9818,3573,613.625,0.006907804911741311,1,1,True,0
16204,993,0,0.482358577310111,48,8300,10568,172.91666666666666,0.10952411716268812,1,1,True,0
1572,443,0,2.363265365595212,56,4512,13928,80.57142857142857,0.08132251094716753,1,1,True,0
17460,143,0,1.1709756320586355,34,3965,3106,116.61764705882354,0.1399964471987593,1,1,True,0
22029,51649,4,5.865268070729764,147,13012,18399,88.51700680272108,-0.08788059331543419,1,1,True,0
63567,110,0,0.956479465483075,44,7696,6554,174.9090909090909,0.11207241552508079,1,1,True,0
29270,25,0,4.718994641580491,71,7842,12538,110.45070422535213,0.11633892919704769,1,1,True,0
41364,22,0,4.668378234073148,40,1226,3837,30.65,0.13516676423505425,1,1,True,0
11432,80,0,2.001544500512836,98,1831,11254,18.68367346938776,0.1112688165195973,1,1,True,0
63388,53,0,1.3110419493716905,22,8828,4495,401.27272727272725,0.09433608443370822,1,1,True,0
64315,143,2,0.4108090452838489,5,2067,9848,413.4,-0.010989657015035403,1,1,True,0
63635,143,0,1.26688189675288,71,8119,12623,114.35211267605634,0.09544730520022138,1,1,True,0
55971,995,0,1.6517902881842794,94,4375,1214,46.54255319148936,0.1158138454176933,1,1,True,0
15691,995,1,3.090991943112261,92,9259,6549,100.6413043478261,0.09852011779400138,1,1,True,0
31424,53,0,1.0666499712282538,17,6440,1032,378.8235294117647,0.1169609169890421,1,1,True,0
59484,43985,0,25.493469573700644,280,645430,2139,2305.1071428571427,-0.1595086277686837,-1,1,True,1
2417,80,1,4.373661775532433,95,6327,10234,66.6,0.07417255683590968,1,1,True,0
42366,23,0,1.2519455773834427,48,6940,14611,144.58333333333334,0.10490586208888492,1,1,True,0
2359,53,0,0.5283737450356848,92,3338,2463,36.28260869565217,0.10466310035042525,1,1,True,0
31995,110,0,4.692236847284436,82,3363,8978,41.01219512195122,0.12700839591102897,1,1,True,0
7504,80,1,3.6558529990575863,89,8149,1091,91.561797752809,0.08667718594910956,1,1,True,0
36866,110,0,0.1377382959088082,96,761,1339,7.927083333333333,0.12312990632263798,1,1,True,0
4336,23,0,1.9297683460013595,38,667,726,17.55263157894737,0.10623992340384708,1,1,True,0
56394,993,0,3.335723708610117,73,8335,1135,114.17808219178082,0.1149816387804079,1,1,True,0
61552,53,0,4.27825787911093,80,2145,7341,26.8125,0.10772596206553564,1,1,True,0
22169,995,1,0.5070589518064816,19,2298,1205,120.94736842105264,0.10181088693577112,1,1,True,0
37766,80,0,2.4632847371935,55,6568,1650,119.41818181818182,0.14370407595571044,1,1,True,0
64764,23,2,2.867815872136589,74,3133,2769,42.33783783783784,0.02512645846146372,1,1,True,0
4027,443,0,2.891789169256028,49,911,4782,18.59183673469388,0.11947179933150776,1,1,True,0
20900,23,0,2.1315651830965834,30,694,3285,23.133333333333333,0.14264369005102212,1,1,True,0
37471,995,2,4.391493816642548,66,6547,3330,99.1969696969697,0.05590759099734066,1,1,True,0
9119,3389,0,1.1646616785772226,46,1673,945,36.369565217391305,0.09801148982275804,1,1,True,0
58502,443,0,0.3678198973083366,9,4684,2208,520.4444444444445,0.08555334055120539,1,1,True,0
35851,995,2,3.603975954337287,34,1950,2966,57.35294117647059,0.057651104802391606,1,1,True,0
30248,80,0,0.9610762970441392,10,4944,12571,494.4,0.08961166902518863,1,1,True,0
27571,443,0,0.5248285628213173,30,1943,13701,64.76666666666667,0.10306501849134275,1,1,True,0
34713,80,2,3.239096629716223,13,1662,428,127.84615384615384,0.033174213933274355,1,1,True,0
56631,65052,0,31.23441569440421,118,882863,4597,7481.889830508475,-0.225915272288716,-1,1,True,1
22461,993,0,0.4497393635005642,17,8392,11662,493.6470588235294,0.07203225853893702,1,1,True,0
8763,22,0,2.1171015932287864,50,6712,4800,134.24,0.12464057815170798,1,1,True,0
18598,25,0,0.5396310854136095,91,9836,3776,108.08791208791207,0.12952759615426007,1,1,True,0
61265,25,0,3.745312669236671,55,6801,1937,123.65454545454546,0.11358398866373265,1,1,True,0
21906,53,0,0.615058744757258,85,1451,14653,17.070588235294117,0.09168898832641237,1,1,True,0
2658,22,0,1.69468557309611,61,2228,2687,36.52459016393443,0.12003450532918009,1,1,True,0
62399,110,1,2.9431782809587625,45,7104,6763,157.86666666666667,0.09702009013061974,1,1,True,0
19304,22,0,0.7227621469458886,44,609,624,13.840909090909092,0.12714367360833834,1,1,True,0
60387,143,0,4.738941231367246,92,5245,13653,57.01086956521739,0.08870556572530952,1,1,True,0
55929,995,0,4.079416309422893,35,2534,14636,72.4,0.08271941628679258,1,1,True,0
43798,53,0,2.2383098498192617,24,2629,8148,109.54166666666669,0.13230581656780838,1,1,True,0
46585,143,0,0.3620607549349129,24,2170,10133,90.41666666666669,0.11947352766264391,1,1,True,0
45653,53,0,2.2922920232326343,43,7957,8633,185.04651162790697,0.13387216837946492,1,1,True,0
31808,53,0,0.631157884311903,20,3611,3912,180.55,0.13886873672752825,1,1,True,0
57164,443,0,1.588407325994934,55,3675,7695,66.81818181818181,0.12816995042800777,1,1,True,0
65312,995,0,1.7206761346409762,83,2556,4662,30.795180722891565,0.09826804431426561,1,1,True,0
18574,443,0,3.6517597139805016,54,4707,310,87.16666666666667,0.12366273460529509,1,1,True,0
60161,25,0,3.564535676802605,76,7771,466,102.25,0.10321518755175185,1,1,True,0
23163,53,1,3.5084284358801936,63,1365,2830,21.666666666666668,0.1128205736506614,1,1,True,0
33100,995,1,2.002898564608794,47,942,14932,20.04255319148936,0.06674489756717006,1,1,True,0
16560,32071,0,0.0310146662999878,2,70,42,35.0,0.04134815629092303,1,1,True,0
62433,25,0,0.5778787345174725,31,6803,7231,219.4516129032258,0.10392341401912425,1,1,True,0
50133,143,2,3.916672540024009,67,8219,6069,122.67164179104478,0.05770249190149379,1,1,True,0
23248,23,0,2.25335539376635,15,5133,7702,342.2,0.12409684613229927,1,1,True,0
40401,25,0,3.300550331726926,10,9250,4721,925.0,0.08033637153009832,1,1,True,0
28220,443,0,4.397569010763265,95,9428,6313,99.2421052631579,0.11766641132303529,1,1,True,0
42041,25,0,4.584910522403023,74,4163,623,56.25675675675676,0.11963384878564726,1,1,True,0
55793,25,0,4.658822395923807,90,6360,13086,70.66666666666667,0.1042579743154573,1,1,True,0
23214,23,1,2.4719500039342743,61,2866,9875,46.98360655737705,0.11521632685126931,1,1,True,0
9658,53,0,2.2334303765909884,25,8958,1554,358.32,0.10413563029602901,1,1,True,0
14514,25,1,2.046732513004065,46,2564,6132,55.73913043478261,0.11927040616996315,1,1,True,0
55213,25,1,0.7292692389205218,60,6195,14035,103.25,0.08110126866770417,1,1,True,0
18253,22,0,0.1783821083681623,99,7835,2770,79.14141414141415,0.12678032164937514,1,1,True,0
58207,443,0,3.799475796767248,59,9796,8659,166.03389830508473,0.11165085128719066,1,1,True,0
65427,995,0,0.2548302503792428,16,175,9728,10.9375,0.0678387888553747,1,1,True,0
34149,993,0,0.3634492254361762,16,1595,918,99.6875,0.13433807004997628,1,1,True,0
52817,53,1,1.7126854881779705,78,1317,7939,16.884615384615383,0.10649045961970943,1,1,True,0
45547,443,1,4.130267778588162,9,2298,1592,255.33333333333331,0.08672994045588972,1,1,True,0
62760,23,0,2.9965880206469526,83,8723,4151,105.09638554216868,0.12000205328511976,1,1,True,0
41824,5559,0,52.50847407412624,247,222006,1282,898.8097165991903,-0.14980694573732178,-1,1,True,1
12502,80,1,0.538920857293646,6296,37610,911,5.973634053367217,-0.02772594550845342,1,1,True,0
2312,80,1,2.814840268098856,52,201,5933,3.865384615384616,0.07858604701999561,1,1,True,0
50891,22,1,0.5391576248433108,78,5949,1939,76.26923076923077,0.09514178020646263,1,1,True,0
55460,995,0,2.05086280510919,51,1842,5598,36.11764705882353,0.13255588802226165,1,1,True,0
34402,23,1,2.2390593324007466,91,6466,2884,71.05494505494505,0.1178743534931938,1,1,True,0
4651,3389,0,0.7435458905989383,41,1505,1907,36.707317073170735,0.09461460054995813,1,1,True,0
19173,143,1,2.258606070773302,41,3277,4640,79.92682926829268,0.1205093521279127,1,1,True,0
35088,110,1,1.2934814491385973,85,3706,5731,43.6,0.12117067352733668,1,1,True,0
21967,443,0,1.6723963310435803,58,8704,11593,150.06896551724137,0.12120470844141634,1,1,True,0
52206,80,0,3.047250303658985,73,8993,9773,123.1917808219178,0.12327736662556804,1,1,True,0
52783,993,1,4.9462296007205,64,8773,14475,137.078125,0.045462158511745676,1,1,True,0
5429,995,0,2.776630708503097,74,2149,11142,29.04054054054054,0.10064082626743637,1,1,True,0
45714,80,0,1.3405463495675376,93,5500,5346,59.13978494623656,0.13926787376619842,1,1,True,0
10034,22,1,1.305046021647963,45,6182,6105,137.37777777777777,0.10806652778552345,1,1,True,0
7067,993,0,0.6209170830035481,48,2322,7577,48.375,0.10515827860363658,1,1,True,0
15133,23,0,1.907778397129705,11,1849,1508,168.0909090909091,0.1286604603560797,1,1,True,0
45207,53,0,4.536680262573496,56,1127,7238,20.125,0.12360908742013693,1,2,True,0
41117,995,1,3.949328060812867,85,5581,4916,65.65882352941176,0.10773387701371795,1,1,True,0
35659,23,0,3.512356320568357,48,8740,4394,182.08333333333331,0.1401256253844515,1,1,True,0
54246,995,0,1.4178305532276112,38,2977,9643,78.34210526315789,0.1170195071707113,1,1,True,0
47670,110,0,4.288176245677437,45,9596,8929,213.24444444444444,0.1137676313264186,1,1,True,0
9463,23,1,0.6069768324160636,37,6461,9297,174.6216216216216,0.08618270766077846,1,1,True,0
15726,55547,5,7.034638553158024,144,11889,12955,82.5625,-0.10325488346092693,1,1,True,0
11114,80,0,0.6127384484178487,25,5089,10984,203.56,0.10875520672825861,1,1,True,0
2571,25,0,3.141827650782243,49,307,3303,6.26530612244898,0.11271369051896174,1,1,True,0
62209,110,1,2.404402106994799,37,5701,2024,154.0810810810811,0.08656777040256908,1,1,True,0
55997,80,0,1.3798915803768446,49,9525,13316,194.3877551020408,0.09582058808427191,1,1,True,0
26454,110,0,1.5359182716428548,15,7986,1417,532.4,0.11033803682836157,1,1,True,0
44303,3389,0,1.6876238066828688,40,874,1808,21.85,0.1151625210050829,1,1,True,0
39515,995,0,4.219310146634066,55,7947,842,144.4909090909091,0.11686681808676047,1,1,True,0
14181,23,1,1.845238285020146,90,7823,9872,86.92222222222222,0.10422375312835064,1,1,True,0
60041,22,0,1.011502351242513,65,6760,1546,104.0,0.11911495896394925,1,1,True,0
3226,80,2,4.5181470553721095,50,9194,8854,183.88,0.022852722577550777,1,1,True,0
4279,443,0,3.786616337287912,96,612,1822,6.375,0.10047779505699744,1,1,True,0
19942,22101,0,58.93635982176362,464,712940,2498,1536.5086206896551,-0.19099422394041976,-1,1,True,1
27591,23,0,0.6663441426088629,41,3816,6037,93.07317073170732,0.13961604641470982,1,1,True,0
57488,23,0,2.016867639004613,46,7491,4836,162.84782608695653,0.12623499232322677,1,1,True,0
64909,80,0,2.63279818323748,24,2312,12022,96.33333333333331,0.0965941510614356,1,1,True,0
65329,23,2,2.354747464058039,96,2941,5147,30.635416666666668,0.015325191003558114,1,1,True,0
18436,143,0,0.5442210037644244,12,3429,2347,285.75,0.12564695173494078,1,1,True,0
18292,58194,4,5.578927238021899,142,8675,16042,61.09154929577465,-0.08037488865029152,1,1,True,0
50564,23,0,0.5218993793074225,27,1437,1336,53.22222222222222,0.12662625661602706,1,1,True,0
40627,55789,0,50.48018909521591,483,236042,4312,488.6997929606625,-0.17868788951371928,-1,1,True,1
29191,443,1,3.927608431876847,62,3561,2971,57.435483870967744,0.11073699416971305,1,1,True,0
7725,23,1,2.2237048233101437,78,1255,8562,16.08974358974359,0.09622819923156872,1,1,True,0
59270,143,0,2.202071040853348,29,6942,6619,239.3793103448276,0.11815258363197234,1,1,True,0
32967,80,0,1.9148444926876889,63,8237,11896,130.74603174603175,0.13096143767899293,1,1,True,0
63054,993,0,1.4901944072655169,89,241,12794,2.707865168539326,0.07285887908091915,1,1,True,0
57029,143,0,3.5372921536413777,66,4369,2197,66.1969696969697,0.12815905381244191,1,1,True,0
7417,53,0,0.5193788950803652,87,1189,6517,13.666666666666666,0.10652678366183005,1,1,True,0
65149,25,0,0.1402605964186607,12,1713,13571,142.75,0.0640757214671609,1,1,True,0
65392,143,0,1.582450641747708,22,2779,340,126.3181818181818,0.07871497256833138,1,1,True,0
64191,22,0,4.4648581017537445,48,2573,543,53.60416666666666,0.08183853969685712,1,1,True,0
4213,993,0,4.423936149062874,94,1906,8980,20.27659574468085,0.08873114442163965,1,1,True,0
22835,25,0,1.760327871855446,49,4262,3692,86.9795918367347,0.14672057952099787,1,1,True,0
14821,22,0,4.3603411287726095,53,3716,3235,70.11320754716981,0.1308006434538454,1,1,True,0
27400,25,0,4.656579487296802,49,3545,14491,72.34693877551021,0.10575354958083222,1,1,True,0
56726,22,1,0.394751082191528,70,9556,5122,136.5142857142857,0.09696293412462187,1,1,True,0
33042,22,2,3.890862446642511,19,4229,9062,222.57894736842104,0.05429344758482302,1,1,True,0
18443,25,0,3.1611651175207705,53,1937,10063,36.54716981132076,0.1364736796620079,1,1,True,0
64462,35551,0,0.0441575483995715,4,42,87,10.5,-0.014425817802961927,1,1,True,0
32417,143,2,0.7257607639790192,93,5724,12581,61.54838709677419,0.04137841190723818,1,1,True,0
42108,22,0,1.5326604265043722,13,1598,823,122.92307692307692,0.13000264101232495,1,1,True,0
59947,143,0,3.041384274539435,6,604,7674,100.66666666666669,0.1095750834411997,1,1,True,0
12241,995,0,4.9364619720160015,29,4413,4333,152.17241379310346,0.10436404781493958,1,1,True,0
3360,23,0,4.69916796928372,58,8776,746,151.31034482758622,0.09381876851739368,1,1,True,0
